route_id,repeat_id,fold_id,variant,status,error_message,warning_text,converged,linear_trend_slope,median_diff,epochs_run,early_stopping_triggered,loss,brier,auc,auc_macro,n_train_samples,n_test_samples,n_taxa_raw,n_taxa_retained,n_taxa_dropped,age_scale_mode,age_scale_value
pooled_spatiotemporal_age_z_interaction,4,fold_005,no_spatial,ok,NA,NA,TRUE,0,0,395,TRUE,1.4228918196344873,0.11227279969291226,0.896913770697183,0.5601976633226633,164,41,16,16,0,z_score,1237.4274200055272
pooled_spatiotemporal_age_z_interaction,4,fold_005,no_associations,ok,NA,NA,TRUE,0,0.01,289,TRUE,1.3007265605024718,0.10700889861077545,0.9070110977103376,0.5999403936903936,164,41,16,16,0,z_score,1237.4274200055272
pooled_spatiotemporal_age_z_interaction,5,fold_001,full,ok,NA,NA,TRUE,0,0,300,TRUE,1.3006340977309674,0.10141796706189513,0.90519638195835606,0.6060166917752057,164,41,16,14,2,z_score,1288.55329517001
pooled_spatiotemporal_age_z_interaction,5,fold_001,no_abiotic,ok,NA,NA,TRUE,0,0.01,281,TRUE,1.3662516896653187,0.10384502829223664,0.9011109087597887,0.5526192876715322,164,41,16,14,2,z_score,1288.55329517001
pooled_spatiotemporal_age_z_interaction,5,fold_001,no_spatial,ok,NA,NA,TRUE,0,0.02,272,TRUE,1.4289654369811828,0.11292142742881617,0.8938869665513264,0.5636238297422508,164,41,16,14,2,z_score,1288.55329517001
pooled_spatiotemporal_age_z_interaction,5,fold_001,no_associations,ok,NA,NA,TRUE,0,0.04,228,TRUE,1.2159234907485625,0.09822305391601067,0.9100042493777697,0.6331258196196277,164,41,16,14,2,z_score,1288.55329517001
pooled_spatiotemporal_age_z_interaction,5,fold_002,full,ok,NA,NA,TRUE,0,0.04,248,TRUE,1.2674323930700866,0.09851199504217664,0.9099229966434434,0.6164031079698246,164,41,16,16,0,z_score,1272.3646454974203
pooled_spatiotemporal_age_z_interaction,5,fold_002,no_abiotic,ok,NA,NA,TRUE,0,0.03,327,TRUE,1.3999137424350216,0.10407517545695182,0.8989930330296448,0.561633198552239,164,41,16,16,0,z_score,1272.3646454974203
pooled_spatiotemporal_age_z_interaction,5,fold_002,no_spatial,ok,NA,NA,TRUE,0,0.01,430,TRUE,1.5651604875547473,0.11959703654331234,0.8884861647815417,0.5576073801529622,164,41,16,16,0,z_score,1272.3646454974203
pooled_spatiotemporal_age_z_interaction,5,fold_002,no_associations,ok,NA,NA,TRUE,0,0.04,153,TRUE,1.2437528645178153,0.09643110191503851,0.9110841583692965,0.6230425543819983,164,41,16,16,0,z_score,1272.3646454974203
pooled_spatiotemporal_age_z_interaction,5,fold_003,full,ok,NA,NA,TRUE,0,0.01,389,TRUE,1.467421165327948,0.11030216727528952,0.8950421348314607,0.5609958746178321,164,41,16,16,0,z_score,1295.9062605225924
pooled_spatiotemporal_age_z_interaction,5,fold_003,no_abiotic,ok,NA,NA,TRUE,0,0.04,218,TRUE,1.5900959697054522,0.11713307265307574,0.8867883895131086,0.5278406234288587,164,41,16,16,0,z_score,1295.9062605225924
pooled_spatiotemporal_age_z_interaction,5,fold_003,no_spatial,ok,NA,NA,TRUE,0,0.02,289,TRUE,1.5091786843155888,0.11806514357186094,0.8922003745318352,0.5604641069714599,164,41,16,16,0,z_score,1295.9062605225924
pooled_spatiotemporal_age_z_interaction,5,fold_003,no_associations,ok,NA,NA,TRUE,0,0.03,289,TRUE,1.395257076338947,0.10731345957678085,0.9003932584269663,0.5767910475821226,164,41,16,16,0,z_score,1295.9062605225924
pooled_spatiotemporal_age_z_interaction,5,fold_004,full,ok,NA,NA,TRUE,0,0.01,464,TRUE,1.1081026519650887,0.08403374945267206,0.9216877716877717,0.5656861084821612,164,41,16,16,0,z_score,1290.4534428966062
pooled_spatiotemporal_age_z_interaction,5,fold_004,no_abiotic,ok,NA,NA,TRUE,0,0.03,404,TRUE,1.1412538820134217,0.08389960804202924,0.9192165942165942,0.5484948731823732,164,41,16,16,0,z_score,1290.4534428966062
pooled_spatiotemporal_age_z_interaction,5,fold_004,no_spatial,ok,NA,NA,TRUE,0,0.01,476,TRUE,1.4473966488274101,0.10884009910960309,0.9001134001134001,0.5222218229397022,164,41,16,16,0,z_score,1290.4534428966062
