trait_domain_name,taxon_name,n_records,mean,median,sd,iqr,n_suspected_outliers
Leaf Area,Pterocarya stenoptera,15,52.30459333333333,49.6732,24.91964463984952,33.47160000000001,0
Leaf Area,Ptilostemon strictus,20,1905.1324,1917.0859999999998,485.68724000364466,715.296,0
Leaf Area,Puccinellia distans,19,114.04315789473684,99.33,43.85838828328074,51.33500000000001,2
Leaf Area,Pueraria montana,20,247.3252595,192.158585,206.27819885420175,353.2662775,0
Leaf Area,Pulicaria odora,10,3826.6403999999998,3366.3805,1449.0817386729354,1446.9395,2
Leaf Area,Pulmonaria dacica,10,2298,2226,504.66039185883324,638.375,1
Leaf Area,Pulsatilla alpina,44,759.9939011636363,627.01596085,560.8059686666687,663.372423475,3
Leaf Area,Pulsatilla patens,10,3455.22,3408.3500000000004,2475.3613100133707,4118.225,0
Leaf Area,Purshia tridentata,10,0.2581890853912651,0.249568808086162,0.05928690337474634,0.03844795936457124,2
Leaf Area,Pyracantha angustifolia,15,3.0532866666666667,2.7403,0.758951262190763,0.8267499999999997,3
Leaf Area,Pyrola elliptica,19,61.714894736842105,12.398,221.4301580471054,6.108000000000001,1
Leaf Area,Pyrola minor,27,623.537962962963,497.9,438.90768815290687,695.8999999999999,1
Leaf Area,Pyrola rotundifolia,22,1186.1545454545455,1086.3000000000002,377.68061680696337,486.52499999999986,1
Leaf Area,Pyrus spinosa,50,376.88968,347.91700000000003,147.7637493210216,251.26525000000004,1
Leaf Area,Quercus acutissima,20,15.3860525,16.80963,7.6185353385217,11.064985,0
Leaf Area,Quercus alba,155,8242.598511827957,8059.8,4523.357238233599,5200.525,27
Leaf Area,Quercus coccifera,261,43.9165943408616,19.22263333,114.7742820025193,30.26080000333333,19
Leaf Area,Quercus ellipsoidalis,26,721.1714576923077,33.42745,3524.2368527467825,28.669949999999993,1
Leaf Area,Quercus faginea,437,419.2294082243653,382.15,337.6960920829745,330.736,34
Leaf Area,Quercus falcata,20,26.750671,23.4115,17.79242170750851,31.473034999999992,0
Leaf Area,Quercus fusiformis,84,5.643452380952381,5.295,1.9246295178131392,2.795000000000001,3
Leaf Area,Quercus ilex,170,71.99578372546274,5.626216667,232.08939042547908,3.6341583329999994,17
Leaf Area,Quercus macrocarpa,24,1540.082675,49.31815,4171.510425832973,62.0173,5
Leaf Area,Quercus marilandica,24,7084.266666666666,6452.8,2579.2262550022156,2303.125,4
Leaf Area,Quercus nigra,22,142.48525242424228,10.651254999999999,434.32229676162143,13.464664999999998,2
Leaf Area,Quercus petraea,657,2579.0366433282597,1925,2078.496893326131,1642,88
Leaf Area,Quercus pyrenaica,98,49.37617040795919,14.38018333,304.1764565133422,8.895816667499998,11
Leaf Area,Quercus robur,120,1175.0419580554944,14.737683335,2112.68781525694,2434.6657916666677,15
Leaf Area,Quercus rubra,149,12828.12715212528,11930.4,5493.670093030479,6293.4,16
Leaf Area,Quercus stellata,34,632.0073529411765,46.879999999999995,1913.563986852185,66.1775,4
Leaf Area,Quercus suber,233,192.33542682145924,181.7766667,87.39097256936508,73.8775,11
Leaf Area,Quercus velutina,61,13111.164480874317,12520.3,5324.238110645221,6167,3
Leaf Area,Quercus virginiana,241,6.93804979253112,6.21,3.7592073540633146,3.619999999999999,23
Leaf Area,Ranunculus acris,163,960.1797629177914,562.6327262,1166.0626877711707,754.0248536500001,21
Leaf Area,Ranunculus adoneus,15,339.22,319.6,92.00492378128466,114.25,1
Leaf Area,Ranunculus alpestris,30,174.31673567333334,163.82334170000001,73.14816139669932,94.88673667500004,2
Leaf Area,Ranunculus aquatilis,10,318.12,295.85,95.5727157718143,124.12500000000003,1
Leaf Area,Ranunculus bulbosus,22,1441.880116883117,1087.925,1312.1754500708616,1784.76125,1
Leaf Area,Ranunculus illyricus,11,598.5652727272727,445.4,352.82498900420615,440.1,1
Leaf Area,Ranunculus montanus,35,577.83147824,471.5473057,369.19936709464434,304.6230475,7
Leaf Area,Ranunculus nivalis,12,347.1110142666667,306.39365245,141.80219932307884,141.29720844999997,1
Leaf Area,Ranunculus peltatus,10,180.17,150.35,111.75863923851455,116.125,1
Leaf Area,Ranunculus polyphyllus,18,154.82777777777778,132,111.16562527071966,97.49999999999997,1
Leaf Area,Ranunculus pygmaeus,12,63.8899558525,62.713136225,13.593062767576702,10.783132554999995,3
Leaf Area,Ranunculus repens,24,1227.982910014924,1100.435,986.7686914062854,1006.7982159000001,2
Leaf Area,Ranunculus trichophyllus,11,288.57068272727275,255.7,166.69989735487925,141.55,2
Leaf Area,Raphanus sativus,186,8.430387096774194,6.5655,5.717334378947716,8.098749999999999,15
Leaf Area,Reseda glauca,10,0.339325,0.320875,0.06353193094814606,0.07143749999999993,1
Leaf Area,Reseda lutea,11,228.1818181818182,123,299.53631996197663,61.16999999999999,1
Leaf Area,Reseda phyteuma,16,86.560871875,3.533,118.89551333178076,182.26744999999997,1
Leaf Area,Rhamnus lycioides,49,25.019350789233442,0.7778,105.44533937859572,0.6244000000000001,6
Leaf Area,Rhinanthus glacialis,11,158.10471989090908,131.5891877,78.17288779106549,78.19123065000002,2
Leaf Area,Rhinanthus serotinus,10,330.4,340,95.548068182111,101.75,2
Leaf Area,Rhodiola integrifolia,16,83.88,83.28999999999999,20.07533146260189,31.60000000000001,0
Leaf Area,Rhodiola rosea,28,60.7254078175,1.586475,74.86520005646204,106.599923075,3
Leaf Area,Rhododendron ferrugineum,11,200.55871145454546,208.84637110000003,36.53744265975975,38.89085000000003,1
Leaf Area,Rhododendron lapponicum,25,34.6208662592,33.39778267,8.210617896927996,12.67380978,0
Leaf Area,Rhododendron luteum,10,0.27487,0.25965000000000005,0.1442653346364877,0.1877,1
Leaf Area,Rhododendron schlippenbachii,15,2.4885533333333334,2.3285,1.334417696903606,1.5092500000000002,2
Leaf Area,Rhus glabra,12,3251.6325916666665,86.34885,7604.155520269558,1554.075925,3
Leaf Area,Rosa arvensis,46,1263.7892608695652,1210.374,278.87561723530956,455.06575,0
Leaf Area,Rosa canina,22,1150.598656835151,749.88537518666,1203.1574460430031,2211.92675,0
Leaf Area,Rosa pendulina,15,1560.9113333333335,5.2885,2432.816154791584,3288.48575,2
Leaf Area,Rosa rubiginosa,10,2310.333,2229.665,550.6635770302752,801.8325,0
Leaf Area,Rosa rugosa,26,4858.746650400899,4727.687333,975.138700910945,1315.6585002500005,1
Leaf Area,Rosa woodsii,23,110.1487,6.0688,495.03794404155803,3.1606499999999986,3
Leaf Area,Rose SJ,31,10.74228870967742,6.5652,11.813575491313019,7.98745,4
Leaf Area,Rose SS,30,9.312997777777777,6.165,6.131666510009798,8.0993,3
Leaf Area,Rubus allegheniensis,29,31.523772413793104,28.4217,18.54275003804715,23.767100000000003,3
Leaf Area,Rubus caesius,47,3721.1955721035474,4308.016,2116.9643190332226,2128.807326441306,10
Leaf Area,Rubus cuneifolius,24,22.663333333333334,21.5305,8.05181125001059,5.96275,6
Leaf Area,Rubus flagellaris,19,18.400494736842106,19.76,9.660732017667863,17.0387,0
Leaf Area,Rubus fruticosus,31,5818.752943560856,5533,3095.8356160335484,3938.9023535482347,2
Leaf Area,Rubus hirtus,20,8330.454,7337.1395,2854.9699564347893,4570.565,0
Leaf Area,Rubus idaeus,34,5177.072784318861,5976.820607,4398.510410141381,8087.965709630952,0
Leaf Area,Rubus occidentalis,15,27.577366666666666,27.0847,13.179494152858755,17.256749999999997,0
Leaf Area,Rubus saxatilis,14,4680.478368571428,4591.962142,1222.1226092011138,1536.5130562499999,1
Leaf Area,Rubus serus_x,10,9311.43,9880.05,1706.157979561747,1831.3500000000004,2
Leaf Area,Rubus sp,31,29.481354838709677,25.711,15.207748664301338,15.093500000000006,3
Leaf Area,Rubus ulmifolius,62,7349.110806451613,7272.373,2143.779924212974,3059.812750000001,1
Leaf Area,Rudbeckia laciniata,19,74.14684210526316,68.81,23.12592798201274,32.69000000000001,1
Leaf Area,Rudbeckia triloba,10,29.888,24.13,18.807657305824492,3.1149999999999984,3
Leaf Area,Ruellia humilis,14,9.615,9.405000000000001,1.6695358636459416,2.460000000000001,0
Leaf Area,Rumex acetosa,139,737.7844394891059,370.79,1275.8351641029408,894.3455,15
Leaf Area,Rumex acetosella,31,26.3088449657869,1.6892,53.28565680877356,29.271116666666664,6
Leaf Area,Rumex alpestris,55,1158.6984116872727,911.9123590999999,565.7703158535252,720.10825535,6
Leaf Area,Rumex alpinus,32,4969.5408365,3205.997837,3161.8573380135044,4843.280487000001,2
Leaf Area,Rumex lapponicus,15,727.6866666666666,677.9,271.4322432333098,326.30000000000007,1
Leaf Area,Ruscus aculeatus,44,105.36863181818181,3.2274000000000003,226.85976819202523,66.3331,9
Leaf Area,Sabulina glaucina,10,5.5,5.45,0.9910712498212337,1.125,0
Leaf Area,Sagittaria latifolia,11,624.5818727272728,59.9233,1808.3132980414136,54.626149999999996,2
Leaf Area,Salix alba,36,967.6229948944446,778.0406910666666,518.38709592158,558.1249999999999,3
Leaf Area,Salix babylonica,20,5.973788,5.443275,4.067790433102214,6.7408,0
Leaf Area,Salix glauca,10,403.73726999999997,361.79499999999996,129.7286184744998,150.73657500000002,2
Leaf Area,Salix hastata subsp. picoeuropeana,10,1.5527750000000013,1.71366666666667,0.4619377196844658,0.854229166666665,0
Leaf Area,Salix herbacea,175,113.9563065944,105.661079,52.876850890785384,80.91203598499999,4
Leaf Area,Salix herbaceae-polaris,15,169.52666666666667,159.7,87.94449927301282,98.14999999999999,2
Leaf Area,Salix lanata,12,916.97486855,854.84058425,191.9156235049993,247.65541877499993,1
Leaf Area,Salix lapponum,25,503.364633388,534.0419427,248.98738385217422,286.43030489999995,2
Leaf Area,Salix polaris,17,134.48709406470587,138.1430929,62.273896151519764,78.9317418,0
Leaf Area,Salix repens,21,4.240668748093176,1.0794,13.617819377214111,0.62990909090909,2
Leaf Area,Salix reticulata,46,327.5597654869565,335.686,123.64280701785835,190.90249999999997,0
Leaf Area,Salix rosmarinifolia,11,109.77272727272727,109.5,25.87118439148432,31.25,0
Leaf Area,Salix sp,39,94.50735514125014,34.3017055121776,275.23099038002607,13.22642693237545,4
Leaf Area,Salvia aethiopis,10,10048.699,8353.835,5328.943370918332,7887.665000000001,1
Leaf Area,Salvia dorrii,12,13.484499754058458,9.548755523225363,14.364768896924854,1.126260184019614,2
Leaf Area,Salvia nemorosa,10,454.534,430.67,144.1621076889948,167.58749999999998,1
Leaf Area,Salvia officinalis,14,203.61809880952381,1.2716750000000001,462.91903319156717,79.3257,3
Leaf Area,Salvia rosmarinus,178,3.5731926936047724,0.31174999999999997,17.935577242655214,0.19501799242424178,37
Leaf Area,Sanguinaria canadensis,12,797.74175,64.3895,1842.3826389468968,41.37599999999999,3
Leaf Area,Sanguisorba minor,15,535.3996444444444,530.33,283.9152612530233,314.59233333333304,1
Leaf Area,Sanicula europaea,140,2281.3517428571427,1961.5945,1054.9693842011193,1631.3159999999998,6
Leaf Area,Sarracenia alata,10,10439.2,9443.5,2369.445495375565,4080.5,0
Leaf Area,Sarracenia flava,18,9869.777777777777,8995,7360.61734587652,11230.75,0
Leaf Area,Sarracenia leucophylla,13,8050.461538461538,7800,7561.283462651305,7243,2
Leaf Area,Sassafras albidum,163,8620.591615541922,9162.8,5374.076429763419,5903.449999999999,36
Leaf Area,Saussurea alpina,57,1076.6258231438596,706.3666667,845.0746502392194,800.4573369000001,9
Leaf Area,Saxifraga aizoides,29,20.620051503103447,19.0459778,8.346449921768748,8.73010979,4
Leaf Area,Saxifraga androsacea,13,10.78820826923077,9.6863533,5.4261396579057894,5.369950700000001,2
Leaf Area,Saxifraga bryoides,10,0.971785,1.0342,0.22083160508757696,0.37998750000000014,0
Leaf Area,Saxifraga exarata,10,5.82118698,4.55750055,3.1476976174407527,3.7676965000000004,2
Leaf Area,Saxifraga oppositifolia,29,4.061932768965518,3.8510101,2.442565851778822,3.4354942889999998,1
Leaf Area,Saxifraga paniculata,17,107.50815861176471,39.9972614,100.43936560360028,190.9644119,0
Leaf Area,Saxifraga rotundifolia,127,2059.2654151409447,1808.104,1119.6807429949265,1339.2195000000002,10
Leaf Area,Scabiosa columbaria,41,990.1012860390244,1144.707,575.487924119903,998.0313079000001,0
Leaf Area,Scabiosa ochroleuca,20,868.2000000000002,822.6666666666665,290.07902532874135,332.6666666666674,2
Leaf Area,Schizachyrium scoparium,33,3.8754333333333335,3.339,2.5331257376839127,3.8354999999999997,1
Leaf Area,Schoenoplectus lacustris,10,11152.52,10490.55,2235.5514024260074,3169.7750000000015,0
Leaf Area,Schoenoplectus tabernaemontani,11,2900.6239388458976,2893.5,1538.520358675493,1810.25,2
Leaf Area,Schoenus nigricans,10,893.65,841.55,137.63161175963737,158.54999999999995,2
Leaf Area,Scilla bifolia,18,974.6055555555555,964.45,287.56830691818396,191.3499999999999,5
Leaf Area,Scilla kladnii,16,682.40625,688.8,224.00740603456248,361.525,0
Leaf Area,Scilla vindobonensis,14,928.3,838.5,408.1325859231381,354.70000000000005,2
Leaf Area,Scirpoides holoschoenus,10,1922.33,2043.6,446.0850393516166,557.6749999999997,1
Leaf Area,Scirpus atrovirens,12,524.7548416666667,19.74695,1747.8785292322361,5.6719500000000025,1
Leaf Area,Sclerochloa dura,10,162.03300000000002,165.33499999999998,25.49629430590519,37.245000000000005,0
Leaf Area,Scopolia carniolica,15,5605.8533333333335,5524,2061.2507431954537,3725.63,0
Leaf Area,Scorzoneroides autumnalis,45,394.74730235333334,270.7712747,416.3825442218543,209.6866268,8
Leaf Area,Scorzoneroides helvetica,20,173.667039835,159.2316667,92.72828415054845,85.253333325,1
Leaf Area,Scutellaria altissima,10,3432.15,3689.25,1063.5548632873727,1460.125,0
Leaf Area,Scutellaria mexicana,11,2.1562303943501337,2.13771943061214,0.44580675578215595,0.483837365981435,2
Leaf Area,Secale sylvestre,10,20.15,16.75,13.142488348863012,12.75,2
Leaf Area,Securigera varia,36,404.9133888888889,516.5,393.712939836285,677.712,0
Leaf Area,Sedum lanceolatum,16,17.61333333333333,18.35666666666665,4.732563317648857,6.624999999999998,0
Leaf Area,Sedum urvillei,10,8.790000000000001,9.45,2.2932025156487548,3.0999999999999988,0
Leaf Area,Sempervivum montanum,10,21.38475511,16.80639975,13.471171558972097,5.868790599999999,2
Leaf Area,Senecio actinella,21,3.8075190476190475,4.0332,0.894048605848165,0.8274000000000004,5
Leaf Area,Senecio amplectens,25,12.17693152,11.372764,4.642187786952381,3.645862000000001,5
Leaf Area,Senecio crassulus,25,13.50954108,13.439435,3.692146947889691,5.3635909999999996,0
Leaf Area,Senecio eremophilus,22,8.819854545454545,7.0931999999999995,4.8947593408156616,6.792849999999999,2
Leaf Area,Senecio leucanthemifolius,10,125.6,113.5,60.02582777438392,53.5,2
Leaf Area,Senecio vulgaris,11,320.71636363636367,319,110.92511467406534,108,1
Leaf Area,Senegalia greggii,11,1.5438286567189228,1.39016426895215,0.45303823052763464,0.29739196831521486,1
Leaf Area,Senna hebecarpa,13,52.53,54.77,22.4196268181847,20.130000000000003,2
Leaf Area,Serratula tinctoria,10,5683.08,5396.75,953.5793666205475,1475.375,0
Leaf Area,Seseli annuum,10,1562.8400000000001,1423.2,720.045620776906,392.5,2
Leaf Area,Sesleria albicans,13,120.32584616153846,131.2453333,107.48533280895117,201.45383329999999,0
Leaf Area,Sesleria argentea,10,4.2139,3.8550000000000004,1.6541602401218571,1.6725000000000008,1
Leaf Area,Sesleria heufleriana,30,769.7026666666667,709.585,362.5927030661009,354.75000000000006,3
Leaf Area,Sesleria nitida,80,1265.5118,1244.9904999999999,327.00301236116456,548.9445,0
Leaf Area,Sesuvium maritimum,20,0.9886195,0.990475,0.6690206585786421,1.1877275,0
Leaf Area,Setaria helvola,10,15.6136,14.503,4.1610596727276095,6.212999999999999,0
Leaf Area,Sibbaldia procumbens,81,296.8948716634738,259.55,168.74725732110394,240.02112889999998,4
Leaf Area,Sidalcea malviflora,105,10.250638095238095,9.594,4.115109844392907,5.116,6
Leaf Area,Sideroxylon lanuginosum,12,2246.475,2175.95,643.3307323114323,409.5999999999999,3
Leaf Area,Silene acaulis,67,4.871564099164179,3.7469416,3.076111028062213,3.624668211,9
Leaf Area,Silene borysthenica,10,111.95,109,28.860247554185825,41.375,0
Leaf Area,Silene colorata,48,111.55687472916667,109.2328495,61.09155509625211,87.275428,2
Leaf Area,Silene conica,10,52.45,49.5,15.777005067150384,12.625,1
Leaf Area,Silene dioica,50,875.778209938,700.156,620.6757771923769,509.0534196,6
Leaf Area,Silene latifolia,10,814.6,825.25,250.181578502939,388.625,0
Leaf Area,Silene multiflora,10,644.2,657.75,156.6571273691547,163.625,1
Leaf Area,Silene nutans,18,110.5740072611111,95.0110138,62.30912075589377,77.19038139999999,2
Leaf Area,Silene stellata,20,6.904,6.02,2.415917391407509,2.0625,5
Leaf Area,Silene vulgaris,37,314.5034665324324,202.6803256,355.2712536548478,166.77618280000002,6
Leaf Area,Simmondsia chinensis,41,4.595961665535471,4.16,3.3447636491393253,3.63375,4
Leaf Area,Sisymbrium cavanillesianum,10,257.785,255.575,75.53043187278152,113.96250000000003,0
Leaf Area,Sisymbrium polymorphum,10,214.83,191.4,92.00971023635374,61.099999999999994,1
Leaf Area,Sisymbrium strictissimum,10,4123.01,4036,450.5902485752561,318.52499999999964,3
Leaf Area,Sisyrinchium bellum,22,8.116727272727273,7.8985,2.2814161679977927,3.9475,0
Leaf Area,Sixalix atropurpurea,31,545.5955911612904,470.54,423.8016305835783,397.58285849999993,2
Leaf Area,Smilax aspera,12,1245.70932375,1316.7729024999999,299.0373613992018,445.36164099999996,0
Leaf Area,Smilax tamnoides,10,1246.57888,33.905,2544.942502865806,72.63694999999998,2
Leaf Area,Solanum sisymbriifolium,20,21.623979,19.959885,16.98234933272032,26.025835000000004,0
Leaf Area,Soldanella pusilla,16,54.302229925,46.4757135,21.846266328865923,36.99414630000001,0
Leaf Area,Solidago canadensis,630,24.228080396825398,9.045,146.79195788038592,4.715225,39
Leaf Area,Solidago gigantea,56,122.74846435047458,7.2896,336.31791620235396,7.231375,6
Leaf Area,Solidago juncea,48,10.789041666666666,9.71,6.7571487281542915,5.408250000000001,4
Leaf Area,Solidago nana,20,1.466975,1.32395,0.7822289723166607,1.120975,1
Leaf Area,Solidago nemoralis,10,101.66308,14.6506,212.1009790344464,14.089675000000003,2
Leaf Area,Solidago rugosa,344,15.051989825581396,10.774999999999999,50.67305565305081,4.8469999999999995,16
Leaf Area,Solidago velutina,20,3.66583,3.08975,2.2770950859881935,2.481175,3
Leaf Area,Solidago virgaurea,160,1725.523786450625,1288.0529999999999,1345.9910164829837,1578.0469523499996,20
Leaf Area,Sonchus arvensis,11,3891.090909090909,4058.5,1594.2822808113658,1470.75,1
Leaf Area,Sonchus asper,100,14.00368,5.3705,83.82766909075723,3.092499999999999,9
Leaf Area,Sonchus bulbosus subsp. bulbosus,20,1145.073,1072.69,468.1244950482836,576.6925000000001,2
Leaf Area,Sorbaria kirilowii,15,18.544893333333334,15.7733,8.782893369130916,5.14555,4
Leaf Area,Sorbus aucuparia,27,5459.95444880983,6420.70148686542,4758.482167109575,9156.0318295,0
Leaf Area,Sorbus domestica,62,1873.9451612903226,1301.47,1539.934423431078,1449.8925,10
Leaf Area,Sorbus torminalis,36,28.133587962962963,22.80616666666665,19.19672053556454,23.984449999999995,4
Leaf Area,Sorghastrum nutans,47,39.653569361702125,25.95,95.35785924275638,12.096749999999993,8
Leaf Area,Sorghum halepense,10,56.1062,49.161,18.031977908396204,28.321999999999996,0
Leaf Area,Sparganium eurycarpum,20,380.469855,82.5781,1341.3746112378924,82.969325,1
Leaf Area,Spartina pectinata,18,45.76818333333333,43.1536,16.381218769290427,16.21755000000001,1
