taxon_name,trait_domain_name,data_source_id,n_records,source_taxon_median,source_taxon_log10_median,n_sources_for_taxon,other_source_median,cross_source_ratio,cross_source_log10_gap,cross_source_nearest_factor,cross_source_factor_relative_error,flag_cross_source_corroborated,n_source_taxon_groups,domain_log10_median,lwr_25_log10,upr_75_log10,iqr_log10,global_outlier_lwr,global_outlier_upr,flag_global_log_outlier,global_ratio_to_median,global_nearest_factor,suggested_scale_factor,diagnostic_reason,diagnostic_priority
Festuca thurberi,Leaf mass per area,523,10,63.410812143894816,1.8021633155170882,3,37.46851885731147,0.5908853331240441,0.2284967898855361,1,0.4091146668759559,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.1163542564368945e-4,1e-4,1e-4,global_log_outlier,medium
Fouquieria splendens,Leaf mass per area,211,11,193.7568082133645,2.287256971656014,3,0.005095831543071379,2.6300141863711248e-5,4.58004190890717,1e-5,1.6300141863711244,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.0198896036269274e-4,1e-4,1e-4,global_log_outlier,medium
Fragaria virginiana,Leaf mass per area,258,29,163.51318944804913,2.2135527898616143,8,0.05769230770340237,3.5282968852939033e-4,3.452434878693233,0.001,0.6471703114706097,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.2085297522224108e-4,1e-4,1e-4,global_log_outlier,medium
Fraxinus americana,Leaf mass per area,468,8,188.74643874643874,2.2758787661430215,11,0.02489175814483209,1.3187935258620473e-4,3.8798231935347154,1e-4,0.31879352586204723,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.0469630878398517e-4,1e-4,1e-4,global_log_outlier,medium
Fraxinus nigra,Leaf mass per area,468,7,181.81818181818184,2.2596373105057563,4,0.005469999999998359,3.008499999999097e-5,4.521649984172456,1e-5,2.008499999999097,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.086858048808108e-4,1e-4,1e-4,global_log_outlier,medium
Galeopsis tetrahit,Leaf mass per area,468,9,1000,3,5,0.034499988298859696,3.44999882988597e-5,4.462181052223582,1e-4,0.655000117011403,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.9761055432874693e-5,1e-5,1e-5,global_log_outlier,medium
Galium triflorum,Leaf mass per area,468,6,833.3333333333334,2.9208187539523753,2,0.0028000000000224,3.3600000000268798e-6,5.473660722606682,1e-5,0.6639999999973121,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.3713266519449632e-5,1e-5,1e-5,global_log_outlier,medium
Gutierrezia sarothrae,Leaf mass per area,211,10,1733.9247371750662,3.239030242541033,6,0.02950000007375,1.7013425924017787e-5,4.769208225477134,1e-5,0.7013425924017785,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.139672040498694e-5,1e-5,1e-5,global_log_outlier,medium
Helianthella quinquenervis,Leaf mass per area,258,20,133.872931644414,2.1266927739810377,3,60.18972405015029,0.4496033911472333,0.34717042174732143,1,0.5503966088527668,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.476105377699723e-4,1e-4,1e-4,global_log_outlier,medium
Helianthella quinquenervis,Leaf mass per area,523,10,120.37238064845195,2.0805268498123386,3,66.93999954813131,0.5561076318963057,0.25484114472222164,1,0.44389236810369426,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.6416602651223573e-4,1e-4,1e-4,global_log_outlier,medium
Heliomeris multiflora,Leaf mass per area,523,10,171.1814463795725,2.233456691581632,2,0.006107538916733685,3.5678743496482764e-5,4.447590448638762,1e-4,0.6432125650351723,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.1543923626546031e-4,1e-4,1e-4,global_log_outlier,medium
Huperzia lucidula,Leaf mass per area,468,6,215.07863089731728,2.332597263272662,2,0.003799969600243198,1.766781564672214e-5,4.75281714099781,1e-5,0.7667815646722137,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,9.187828353951633e-5,1e-4,1e-4,global_log_outlier,medium
Hymenoxys hoopesii,Leaf mass per area,258,10,123.96200578720905,2.093288594795942,3,0.02994108358376872,2.415343588031727e-4,3.617021081155782,1e-4,1.4153435880317267,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.5941219494944415e-4,1e-4,1e-4,global_log_outlier,medium
Impatiens capensis,Leaf mass per area,468,9,1250,3.0969100130080562,5,0.0019967257147208476,1.597380571776678e-6,5.796591602000388,1e-6,0.5973805717766781,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.5808844346299755e-5,1e-5,1e-5,global_log_outlier,medium
Jefea brevifolia,Leaf mass per area,211,7,78.96870557003673,1.8974550192540707,2,0.01266324416465929,1.6035775277370296e-4,3.7949100385079393,1e-4,0.6035775277370296,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.502390698977428e-4,1e-4,1e-4,global_log_outlier,medium
Keckiella antirrhinoides,Leaf mass per area,211,7,69.49340866731148,1.8419436144438386,2,0.014389853932648798,2.0706789620203995e-4,3.6838872288857307,1e-4,1.0706789620203994,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.8435870123276827e-4,1e-4,1e-4,global_log_outlier,medium
Koeleria pyramidata,Leaf mass per area,346,1,66.66666666666667,1.8239087409443189,7,0.011488397249631872,1.7232595874447807e-4,3.7636492966070056,1e-4,0.7232595874447806,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.964158314931204e-4,1e-4,1e-4,global_log_outlier,medium
Krameria bicolor,Leaf mass per area,211,10,739.2200977706632,2.868773765885541,2,0.0013559325904638612,1.8342745206104067e-6,5.736535666558974,1e-6,0.8342745206104069,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.6732302723464908e-5,1e-5,1e-5,global_log_outlier,medium
Larrea tridentata,Leaf mass per area,211,11,73.04620193142513,1.8635976395296459,8,0.01620745542949757,2.2187950914563534e-4,3.6538828035628876,1e-4,1.2187950914563532,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.7052817135415376e-4,1e-4,1e-4,global_log_outlier,medium
Lathyrus lanszwertii,Leaf mass per area,258,10,189.30000000000007,2.277150613963797,4,0.049242424236828515,2.6012902396634177e-4,3.584811188576143,1e-4,1.6012902396634177,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.0439015020007759e-4,1e-4,1e-4,global_log_outlier,medium
Lathyrus lanszwertii,Leaf mass per area,523,10,168.54999615222633,2.2267287469426216,4,0.049242424236828515,2.9215322077109457e-4,3.5343893215549675,1e-4,1.9215322077109456,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.1724150628296336e-4,1e-4,1e-4,global_log_outlier,medium
Leucophyllum,Leaf mass per area,211,10,69.17248193483846,1.839933358608665,2,0.014457427783485834,2.0900547991186658e-4,3.679842326978489,1e-4,1.0900547991186658,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.8567798754842874e-4,1e-4,1e-4,global_log_outlier,medium
Leucophyllum minus,Leaf mass per area,211,1,70.40667497099875,1.847613834790559,2,0.014203198779261949,2.0173085556323168e-4,3.695227669581126,1e-4,1.0173085556323167,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.806701984011385e-4,1e-4,1e-4,global_log_outlier,medium
Ligusticum porteri,Leaf mass per area,258,19,174.17428571428576,2.240984038176147,1,NA,NA,NA,NA,NA,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.1345564215656142e-4,1e-4,1e-4,global_log_outlier,medium
Lonicera canadensis,Leaf mass per area,468,10,416.6666666666667,2.619788758288394,4,0.02874389192296637,6.898534061511928e-5,4.161243187035983,1e-4,0.31014659384880716,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,4.7426533038899264e-5,1e-4,1e-4,global_log_outlier,medium
Lycium andersonii,Leaf mass per area,211,11,100.94185479985242,2.004071280603137,5,0.013077751874083336,1.2955727730596897e-4,3.8875381874248918,1e-4,0.2955727730596896,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.9576671611649032e-4,1e-4,1e-4,global_log_outlier,medium
Lycium exsertum,Leaf mass per area,211,10,608.2858346948626,2.784107703055911,2,0.0016442461198329474,2.7030813904416477e-6,5.568140877391351,1e-6,1.7030813904416477,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.2486463280519315e-5,1e-4,1e-4,global_log_outlier,medium
Lysimachia borealis,Leaf mass per area,468,10,666.6666666666666,2.8239087409443187,4,0.002610887662641983,3.916331493962975e-6,5.407120554890911,1e-5,0.6083668506037025,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.9641583149312042e-5,1e-5,1e-5,global_log_outlier,medium
Maianthemum canadense,Leaf mass per area,468,10,513.1578947368421,2.7102510147457077,4,0.003370407819346141,6.567974212059147e-6,5.18256856106255,1e-5,0.34320257879408533,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.850872340765325e-5,1e-4,1e-4,global_log_outlier,medium
Maianthemum racemosum,Leaf mass per area,468,10,501.25313283208015,2.700057099977233,4,0.03256280890344238,6.496280376236755e-5,4.187335239428093,1e-4,0.3503719623763245,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.942330558858502e-5,1e-4,1e-4,global_log_outlier,medium
Medeola virginiana,Leaf mass per area,468,9,714.2857142857143,2.853871964321762,1,NA,NA,NA,NA,NA,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.766547760602457e-5,1e-5,1e-5,global_log_outlier,medium
Mitchella repens,Leaf mass per area,468,8,200,2.3010299956639813,2,0.004086219225661457,2.0431096128307284e-5,4.689708332843556,1e-5,1.0431096128307282,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,9.880527716437347e-5,1e-4,1e-4,global_log_outlier,medium
Molinia caerulea,Leaf mass per area,292,1,74.90000000000028,1.874481817699468,5,0.05050707379858279,6.743267529850815e-4,3.171129609946206,0.001,0.32567324701491857,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.6383251579271857e-4,1e-4,1e-4,global_log_outlier,medium
Nabalus altissima,Leaf mass per area,468,9,769.2307692307693,2.886056647693163,1,NA,NA,NA,NA,NA,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.56893720627371e-5,1e-5,1e-5,global_log_outlier,medium
Oclemena acuminata,Leaf mass per area,468,12,625,2.7958800173440754,3,0.020305096683314122,3.248815469330259e-5,4.488274955607167,1e-4,0.675118453066974,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.161768869259951e-5,1e-5,1e-5,global_log_outlier,medium
Osmorhiza claytonii,Leaf mass per area,468,10,666.6666666666666,2.8239087409443187,2,0.0018955897904651868,2.8433846856977802e-6,5.546164379995122,1e-6,1.8433846856977802,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.9641583149312042e-5,1e-5,1e-5,global_log_outlier,medium
Osmundastrum cinnamomeum,Leaf mass per area,468,6,250.1563477173233,2.3982115275817275,5,0.015077558100037436,6.027253850489966e-5,4.219880516920114,1e-4,0.39727461495100347,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,7.899481909291659e-5,1e-4,1e-4,global_log_outlier,medium
Ostrya virginiana,Leaf mass per area,468,5,416.6666666666667,2.619788758288394,10,0.020833333333333332,4.9999999999999996e-5,4.301029995663981,1e-4,0.5000000000000001,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,4.7426533038899264e-5,1e-4,1e-4,global_log_outlier,medium
Phegopteris connectilis,Leaf mass per area,468,10,513.1578947368421,2.7102510147457077,6,0.014768867227883623,2.8780356649209113e-5,4.540903828543132,1e-5,1.8780356649209113,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.850872340765325e-5,1e-4,1e-4,global_log_outlier,medium
Picea abies,Leaf mass per area,346,28,166.66666666666666,2.221848749616356,11,0.021933527281327622,1.3160116368796573e-4,3.8807402704406977,1e-4,0.3160116368796573,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.1856633259724817e-4,1e-4,1e-4,global_log_outlier,medium
Picea rubens,Leaf mass per area,346,2,142.85714285714286,2.154901959985743,2,0.005049484952534842,3.534639466774389e-5,4.45165487764519,1e-4,0.6465360533225611,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.3832738803012286e-4,1e-4,1e-4,global_log_outlier,medium
Pinus pinaster,Leaf mass per area,346,6,166.66666666666666,2.221848749616356,9,0.11332489985241409,6.799493991144846e-4,3.1675234056805848,0.001,0.3200506008855154,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.1856633259724817e-4,1e-4,1e-4,global_log_outlier,medium
Pinus strobus,Leaf mass per area,468,8,85.12025499855115,1.9300329159883058,10,0.01289999999999355,1.5155029787226464e-4,3.819443205689274,1e-4,0.5155029787226463,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.3215456101736363e-4,1e-4,1e-4,global_log_outlier,medium
Poa,Leaf mass per area,258,20,106.95303030303032,2.029193093958885,4,0.04694917159144649,4.389699988717035e-4,3.357565160326672,0.001,0.5610300011282966,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.8476386668882258e-4,1e-4,1e-4,global_log_outlier,medium
Poa leptocoma,Leaf mass per area,258,30,181.06011981172438,2.2578228034174073,1,NA,NA,NA,NA,NA,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.0914085030664541e-4,1e-4,1e-4,global_log_outlier,medium
Polygonatum pubescens,Leaf mass per area,468,10,557.2755417956656,2.746069982772203,1,NA,NA,NA,NA,NA,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.54601161378807e-5,1e-4,1e-4,global_log_outlier,medium
Populus,Leaf mass per area,346,12,74.17582417582418,1.8702623805099312,6,0.011695906432748537,1.5767814598223955e-4,3.802228495238104,1e-4,0.5767814598223955,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.6640830287282923e-4,1e-4,1e-4,global_log_outlier,medium
Populus tremuloides,Leaf mass per area,346,16,64.58333333333334,1.8101204564586855,14,0.019936732141543442,3.0869778799809194e-4,3.510466482483128,1e-4,2.0869778799809193,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.059776325090275e-4,1e-4,1e-4,global_log_outlier,medium
Populus tremuloides,Leaf mass per area,468,4,141.09697933227346,2.1495177162818626,14,0.019936732141543442,1.4129807906513605e-4,3.8498637423063053,1e-4,0.4129807906513604,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.400530013214443e-4,1e-4,1e-4,global_log_outlier,medium
Porophyllum gracile,Leaf mass per area,211,11,1235.165505923791,3.0917251547564497,2,8.096081012814171e-4,6.554652776478762e-7,6.183450309504534,1e-6,0.3445347223521238,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.5998710568018357e-5,1e-5,1e-5,global_log_outlier,medium
Potentilla gracilis,Leaf mass per area,258,10,121.21292207792203,2.083548920886279,4,0.08333333333333333,6.874954576192981e-4,3.1627301669339043,0.001,0.3125045423807019,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.6302763017437408e-4,1e-4,1e-4,global_log_outlier,medium
Prosopis glandulosa,Leaf mass per area,211,11,88.71743710503542,1.948008987297802,6,0.01953125,2.201511972993125e-4,3.6572789482736328,1e-4,1.2015119729931247,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.2274150468840694e-4,1e-4,1e-4,global_log_outlier,medium
Prunus fasciculata,Leaf mass per area,211,11,1691.3900838650914,3.228243780118734,3,0.005885107387179911,3.4794500945231503e-6,5.458489388175618,1e-5,0.652054990547685,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.1683322269288458e-5,1e-5,1e-5,global_log_outlier,medium
Prunus spinosa,Leaf mass per area,292,1,74.60000000000008,1.8727388274726693,11,0.013131493571251632,1.7602538299264903e-4,3.754424702079083,1e-4,0.7602538299264902,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.64893504462127e-4,1e-4,1e-4,global_log_outlier,medium
Pseudotsuga menziesii,Leaf mass per area,346,5,125,2.0969100130080562,9,0.0183499466002136,1.467995728017088e-4,3.8332752082491752,1e-4,0.46799572801708783,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.5808844346299755e-4,1e-4,1e-4,global_log_outlier,medium
Pyrola,Leaf mass per area,468,9,344.82758620689657,2.537602002101044,1,NA,NA,NA,NA,NA,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,5.730706075533661e-5,1e-4,1e-4,global_log_outlier,medium
Quercus rubra,Leaf mass per area,346,2,65.12605042016807,1.8137547411137795,15,0.012060082986310158,1.8518062908011725e-4,3.732404444887377,1e-4,0.8518062908011724,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.034278189047856e-4,1e-4,1e-4,global_log_outlier,medium
Quercus suber,Leaf mass per area,346,2,69.44444444444444,1.8416375079047502,8,0.01770050125313283,2.5488721804511276e-4,3.5936519427640037,1e-4,1.5488721804511276,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.845591982333956e-4,1e-4,1e-4,global_log_outlier,medium
Ranunculus acris,Leaf mass per area,346,1,62.5,1.7958800173440752,14,0.046853489331672486,7.496558293067598e-4,3.125138077593892,0.001,0.2503441706932402,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,3.161768869259951e-4,1e-4,1e-4,global_log_outlier,medium
Rosa canina,Leaf mass per area,292,1,95.19999999999972,1.978636948384473,8,0.06958942240779402,7.309813278129645e-4,3.136093716518699,0.001,0.2690186721870355,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.0757411168986084e-4,1e-4,1e-4,global_log_outlier,medium
Rubus pubescens,Leaf mass per area,468,7,434.7826086956522,2.638272163982407,1,NA,NA,NA,NA,NA,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,4.545042749561179e-5,1e-4,1e-4,global_log_outlier,medium
Salvia dorrii,Leaf mass per area,211,11,888.7408693569654,2.9487751519563816,3,0.0054866194784768015,6.173474932514985e-6,5.209470310974507,1e-5,0.3826525067485015,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.2234889959738768e-5,1e-5,1e-5,global_log_outlier,medium
Sambucus racemosa,Leaf mass per area,468,7,400,2.6020599913279625,5,0.026125834802477755,6.531458700619439e-5,4.184989814914414,1e-4,0.34685412993805614,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,4.9402638582186735e-5,1e-4,1e-4,global_log_outlier,medium
Scutellaria mexicana,Leaf mass per area,211,11,692.8982548202638,2.8406694674917525,2,0.0014432133333338794,2.0828647255118945e-6,5.68133893498334,1e-6,1.0828647255118946,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,2.85194186814638e-5,1e-5,1e-5,global_log_outlier,medium
Senecio crassulus,Leaf mass per area,258,27,174.9520766773162,2.2429191019155037,1,NA,NA,NA,NA,NA,FALSE,10687,-1.7041898635726516,-2.208331081708242,-1.2111205412580495,0.9972105404501928,-5.19996270305882,1.7805110800925286,TRUE,1.1295124818279369e-4,1e-4,1e-4,global_log_outlier,medium
